age,education,balance,day,month,duration,campaign,pdays,previous,poutcome,job_blue,job_entrepreneur,job_housemaid,job_management,job_retired,job_self,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown
29,2,208,23,5,249,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,2,887,17,4,519,1,14,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,2,0,6,5,262,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
37,2,1207,6,4,1353,2,138,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
54,3,467,18,7,674,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
78,1,1389,8,4,335,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,443,6,2,41,2,204,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21,1,8278,29,10,445,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34,3,1974,22,7,355,1,342,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
46,0,1044,6,5,43,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30,3,4210,12,8,796,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,3,-3,13,4,1022,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,2,1024,26,5,360,6,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
51,2,242,14,7,1336,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,3,431,7,7,180,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26,3,943,11,11,166,1,195,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,2,1045,4,6,106,1,79,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,2,4174,21,5,314,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
34,3,1228,30,4,580,2,84,8,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,3,508,12,8,1103,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
37,3,1315,30,6,224,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,3,121,30,5,1500,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
44,1,97,23,5,95,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,3,558,31,3,262,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,1,329,8,7,520,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
31,3,275,14,9,99,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32,3,191,8,7,141,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,3,202,5,8,1311,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34,2,1451,30,5,1097,15,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
26,3,10005,17,7,84,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
30,2,863,16,5,1193,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
39,3,4660,30,5,53,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
56,2,179,18,7,536,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,2,349,27,5,165,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26,2,1,16,7,92,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,1181,4,2,718,2,189,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,3,1531,15,7,543,6,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
39,2,215,11,8,1141,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,2,2551,12,8,645,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32,3,2974,24,4,227,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57,3,6468,4,9,730,1,157,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,2,1133,4,2,161,4,212,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36,3,129,27,10,149,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38,3,184,10,2,64,2,188,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,3,506,23,4,229,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,2,466,3,6,231,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
66,1,1230,17,12,726,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,1,2787,13,7,617,1,377,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35,2,399,13,5,496,2,345,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
33,2,2881,26,5,289,1,328,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,1,994,23,5,1349,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
59,2,2651,31,7,258,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53,2,16,9,6,100,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
25,2,4859,12,1,227,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59,2,729,4,2,99,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32,2,0,21,8,120,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
47,2,691,6,2,285,6,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,3,6997,9,7,1121,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,3,8014,19,11,697,2,184,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
34,3,197,20,8,78,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
49,2,168,8,5,513,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
36,3,490,28,8,207,8,98,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,3,324,20,6,13,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
31,2,2137,29,5,413,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
59,1,124,17,6,41,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
33,3,935,9,2,385,2,92,8,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,3,50,15,5,669,1,337,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,2,801,5,6,255,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
67,0,2540,14,6,278,5,116,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
52,2,3622,23,5,40,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
37,3,57,5,2,345,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,3,419,12,8,122,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39,2,580,14,5,323,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
41,2,92,21,11,372,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
44,1,4,29,7,163,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,3,2369,11,6,516,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
34,2,1337,12,8,255,2,104,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
48,2,145,13,8,106,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
46,2,196,14,5,29,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
47,3,1985,12,6,320,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59,2,739,14,1,408,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46,2,940,5,8,1227,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,3,4991,13,2,123,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
43,2,3,9,5,929,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27,2,158,1,7,650,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
45,3,786,10,9,84,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,2,2480,6,8,763,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40,3,-275,8,5,219,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
36,2,480,20,10,213,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
52,3,0,12,8,106,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,3,10346,15,6,491,2,207,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
69,2,4,23,10,114,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,51,6,5,70,3,356,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
48,2,0,28,5,270,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,2,497,14,4,173,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
27,2,81,29,1,123,2,205,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
48,2,113,16,4,255,2,318,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30,2,396,13,5,366,3,348,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29,2,231,14,5,1075,1,14,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,2,3904,29,1,403,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,2,1694,12,8,473,6,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,3,120,8,8,1000,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
47,2,93,18,11,194,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
33,1,496,12,5,151,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,2,4189,14,7,897,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,2,262,20,4,130,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40,1,98,2,6,193,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
60,2,1538,13,8,352,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,3,506,5,3,63,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,3,580,19,11,694,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66,1,1230,16,6,288,6,181,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,3,691,19,8,338,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,3,725,5,2,1916,2,189,29,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,2,2848,20,11,265,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,1,118,3,2,906,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,2,123,21,4,158,2,181,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32,2,200,1,9,729,1,29,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,3,2766,21,11,834,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48,3,2351,15,9,150,1,105,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,167,11,7,614,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
73,2,1050,4,3,562,3,181,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42,2,443,2,6,671,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,3,862,8,8,166,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,3,94,16,5,813,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
41,1,2585,20,11,159,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,3,169,5,8,618,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
46,2,345,4,2,86,1,259,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
35,3,2308,9,6,540,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
22,2,-51,15,5,859,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
44,2,27,29,5,158,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29,3,0,9,7,426,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40,2,4,30,7,63,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,387,6,2,506,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55,3,3848,8,4,222,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
55,2,139,30,4,241,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,3,1144,17,11,89,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
37,3,11391,21,11,103,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40,1,118,23,2,16,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,2,1416,13,9,218,3,187,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
60,2,438,28,1,176,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
51,2,1415,2,6,151,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
46,2,751,13,5,104,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
30,2,3528,4,8,250,1,92,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,3,104,6,5,606,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
48,2,7,4,2,191,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,2,891,15,5,340,2,368,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,-16,15,5,212,3,364,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
36,3,0,4,8,1165,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,938,12,6,406,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44,3,309,5,2,676,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,2,83,6,5,199,1,358,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
51,2,856,17,11,99,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
42,3,757,30,4,354,1,79,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43,3,2643,4,5,331,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
55,2,466,17,6,287,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
33,3,475,7,5,1046,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49,3,865,28,1,280,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,2,0,18,3,362,1,290,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,3,780,17,3,272,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40,3,7968,3,9,733,1,93,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
51,2,467,19,5,83,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,3,114,7,5,457,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
47,3,86,5,8,253,1,97,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57,3,1963,8,8,178,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
59,1,0,25,8,128,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,125,8,5,102,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,2,0,18,8,594,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29,2,498,3,6,177,26,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
34,2,320,12,11,413,1,92,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
54,1,45,18,6,142,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
31,2,-186,20,4,21,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,3,2881,2,3,120,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,2,148,22,7,203,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,3,263,22,8,175,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,3,0,19,8,44,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40,3,206,23,4,499,6,185,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34,3,0,28,1,155,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,2,-17,22,7,76,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,2,37,2,2,219,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
64,3,1644,7,9,569,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
47,2,2173,30,4,189,3,344,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,0,52,13,5,226,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,3,681,18,2,737,1,561,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59,1,182,30,4,92,1,86,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,3,2367,22,3,173,2,181,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,814,13,8,461,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,3,372,25,7,728,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
30,3,501,23,5,209,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
35,3,109,21,8,257,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
58,3,0,28,8,67,19,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,2,2398,3,11,412,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90,2,1,13,2,152,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,0,17,12,97,1,231,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
30,2,183,18,7,610,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49,2,0,1,6,1460,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60,3,2,2,3,228,4,390,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3,502,21,8,321,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,6091,17,6,189,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,3,0,30,6,275,2,296,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,2,4697,31,7,66,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
36,3,3837,17,11,184,1,193,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,2,1309,28,1,622,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,3,127,13,2,71,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
37,3,1291,5,8,150,1,97,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
49,3,523,3,3,152,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
31,1,168,15,5,266,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,3,94,22,8,579,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36,2,296,30,7,122,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,2,0,22,7,1545,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
59,2,33,11,5,138,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
59,2,1625,4,8,198,1,180,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
54,2,555,30,7,117,11,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,2,-90,12,5,242,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,3,5,11,8,126,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,2,1450,4,6,227,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
51,2,0,22,7,124,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
50,1,313,14,10,958,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,2,56,29,1,290,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39,2,972,10,7,123,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
49,3,-471,20,11,77,3,185,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
68,3,2820,3,12,154,1,97,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,3,6791,5,8,179,2,69,26,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,3,2048,18,10,310,1,804,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,3,975,26,5,603,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
38,3,82,29,8,38,13,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,2,61,11,2,253,1,174,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48,2,0,30,5,682,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
59,3,98417,20,11,145,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,2,623,13,5,102,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
42,3,-556,8,5,682,3,347,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
35,2,398,20,4,198,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49,1,505,9,6,35,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
79,2,8304,9,3,303,9,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
33,3,71,26,2,335,3,102,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,2,955,3,2,153,1,48,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56,1,0,3,2,996,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,2,1944,18,5,21,7,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
28,2,0,18,2,209,20,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,2,0,14,5,109,3,92,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26,3,313,2,6,199,1,96,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,2,533,2,6,212,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60,0,963,22,8,148,10,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
